['U Craiova 1948 SA CFR Cluj'],39%,3.9 3.15 4.1,2022-07-18T18:43:47.970186,2022-07-18T18:43:47.970186,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.2 3.2 4.0,2022-07-18T18:43:47.971186,2022-07-18T18:43:47.971186,0.0
['Rapid Bucureşti FCSB'],39%,3.5 3.3 3.3,2022-07-18T18:43:47.971186,2022-07-18T18:43:47.971186,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 7.5,2022-07-18T18:43:47.973187,2022-07-18T18:43:47.973187,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 4.0 2.97,2022-07-18T18:43:47.975186,2022-07-18T18:43:47.975186,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.05 7.5,2022-07-18T18:43:47.977183,2022-07-18T18:43:47.977183,0.0
['UTA Arad - Petrolul'],39%,3.15 3.0 3.5,2022-07-18T19:12:05.067662,2022-07-18T19:12:05.067662,0.0
['UTA Arad - Petrolul'],39%,3.15 3.15 3.1,2022-07-18T19:12:05.075734,2022-07-18T19:12:05.075734,0.0
['UTA Arad - Petrolul'],39%,2.6 3.1 3.5,2022-07-18T19:12:05.078059,2022-07-18T19:12:05.078059,0.0
['UTA Arad - Petrolul'],39%,2.6 3.05 3.5,2022-07-18T19:12:05.079075,2022-07-18T19:12:05.079075,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,3.15 3.0 4.75,2022-07-18T19:12:05.080077,2022-07-18T19:12:05.080077,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,3.15 3.7 3.1,2022-07-18T19:12:05.081076,2022-07-18T19:12:05.081076,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,2.6 3.05 4.75,2022-07-18T19:12:05.082077,2022-07-18T19:12:05.082077,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,2.6 3.7 3.15,2022-07-18T19:12:05.083075,2022-07-18T19:12:05.083075,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.0 3.1,2022-07-18T19:12:05.084075,2022-07-18T19:12:05.084075,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.0 3.9,2022-07-18T19:12:05.085077,2022-07-18T19:12:05.085077,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.0 2.8,2022-07-18T19:12:05.086059,2022-07-18T19:12:05.086059,0.0
"['Petrolul', 'Voluntari']",39%,2.6 2.9 3.9,2022-07-18T19:12:05.087059,2022-07-18T19:12:05.087059,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 9.0 2.97,2022-07-18T19:12:05.088058,2022-07-18T19:12:05.088058,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.25 9.0 2.97,2022-07-18T19:12:05.090058,2022-07-18T19:12:05.090058,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,4.65 9.0 2.97,2022-07-18T19:12:05.091061,2022-07-18T19:12:05.091061,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 3.05 23.0,2022-07-18T19:12:05.092060,2022-07-18T19:12:05.092060,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.25 3.05 23.0,2022-07-18T19:12:05.094059,2022-07-18T19:12:05.094059,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,4.65 3.05 23.0,2022-07-18T19:12:05.095064,2022-07-18T19:12:05.095064,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 10.5 23.0,2022-07-18T19:12:05.096059,2022-07-18T19:12:05.096059,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.0 23.0,2022-07-18T19:12:05.097059,2022-07-18T19:12:05.097059,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.0 23.0,2022-07-18T19:12:05.098058,2022-07-18T19:12:05.098058,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.5 23.0,2022-07-18T19:12:05.099059,2022-07-18T19:12:05.099059,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 9.0 31.0,2022-07-18T19:12:05.100058,2022-07-18T19:12:05.100058,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 9.0 3.0,2022-07-18T19:12:05.101061,2022-07-18T19:12:05.101061,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 9.0 2.3,2022-07-18T19:12:05.102058,2022-07-18T19:12:05.102058,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 9.0 3.0,2022-07-18T19:12:05.103058,2022-07-18T19:12:05.103058,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,3.25 9.0 3.0,2022-07-18T19:12:05.105067,2022-07-18T19:12:05.105067,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,4.65 9.0 3.0,2022-07-18T19:12:05.106366,2022-07-18T19:12:05.106366,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 23.0,2022-07-18T19:12:05.106731,2022-07-18T19:12:05.106731,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,3.25 3.05 23.0,2022-07-18T19:12:05.107769,2022-07-18T19:12:05.107769,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,4.65 3.05 23.0,2022-07-18T19:12:05.108768,2022-07-18T19:12:05.108768,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 10.5 23.0,2022-07-18T19:12:05.109769,2022-07-18T19:12:05.109769,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.0 23.0,2022-07-18T19:12:05.110769,2022-07-18T19:12:05.110769,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.0 23.0,2022-07-18T19:12:05.112790,2022-07-18T19:12:05.112790,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.5 23.0,2022-07-18T19:12:05.116770,2022-07-18T19:12:05.116770,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.0 3.0,2022-07-18T19:12:05.117786,2022-07-18T19:12:05.117786,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 9.0 31.0,2022-07-18T19:12:05.119782,2022-07-18T19:12:05.119782,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 9.0 3.0,2022-07-18T19:12:05.120773,2022-07-18T19:12:05.120773,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 9.0 2.3,2022-07-18T19:12:05.121773,2022-07-18T19:12:05.121773,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 2.9 3.9,2022-07-18T19:12:05.122769,2022-07-18T19:12:05.122769,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 2.9 2.8,2022-07-18T19:12:05.123769,2022-07-18T19:12:05.123769,0.0
"['Petrolul', 'Voluntari']",39%,3.15 3.15 3.1,2022-07-18T19:12:05.124771,2022-07-18T19:12:05.124771,0.0
"['Petrolul', 'Voluntari']",39%,3.15 3.0 3.5,2022-07-18T19:12:05.125773,2022-07-18T19:12:05.125773,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.1 3.5,2022-07-18T19:12:05.127104,2022-07-18T19:12:05.127104,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.05 3.5,2022-07-18T19:12:05.128115,2022-07-18T19:12:05.128115,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.15 3.9,2022-07-18T19:12:05.130127,2022-07-18T19:12:05.130127,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 23.0,2022-07-18T19:12:05.131117,2022-07-18T19:12:05.131117,0.0
['FC Botosani AFC Chindia Targoviste'],39%,3.25 3.05 23.0,2022-07-18T19:12:05.132116,2022-07-18T19:12:05.132116,0.0
['FC Botosani AFC Chindia Targoviste'],39%,4.65 3.05 23.0,2022-07-18T19:12:05.133116,2022-07-18T19:12:05.133116,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 9.0 2.97,2022-07-18T19:12:05.134116,2022-07-18T19:12:05.134116,0.0
['FC Botosani AFC Chindia Targoviste'],39%,3.25 9.0 2.97,2022-07-18T19:12:05.135116,2022-07-18T19:12:05.135116,0.0
['FC Botosani AFC Chindia Targoviste'],39%,4.65 9.0 2.97,2022-07-18T19:12:05.137119,2022-07-18T19:12:05.137119,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 10.5 23.0,2022-07-18T19:12:05.138140,2022-07-18T19:12:05.138140,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.0 23.0,2022-07-18T19:12:05.139863,2022-07-18T19:12:05.139863,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.0 23.0,2022-07-18T19:12:05.140936,2022-07-18T19:12:05.140936,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.5 23.0,2022-07-18T19:12:05.140936,2022-07-18T19:12:05.140936,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 9.0 2.45,2022-07-18T19:12:05.141933,2022-07-18T19:12:05.141933,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 9.0 3.25,2022-07-18T19:12:05.142933,2022-07-18T19:12:05.142933,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 9.0 4.65,2022-07-18T19:12:05.144934,2022-07-18T19:12:05.144934,0.0
['FC Petrolul Ploiesti FC Voluntari'],39%,2.37 3.15 3.9,2022-07-18T19:12:05.145934,2022-07-18T19:12:05.145934,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,3.25 3.05 3.0,2022-07-18T19:12:05.146934,2022-07-18T19:12:05.146934,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,4.65 3.05 3.0,2022-07-18T19:12:05.147450,2022-07-18T19:12:05.147450,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,3.15 3.15 4.75,2022-07-18T19:12:05.148612,2022-07-18T19:12:05.148612,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,3.25 3.05 2.97,2022-07-18T19:12:05.149629,2022-07-18T19:12:05.149629,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,4.65 3.05 2.97,2022-07-18T19:12:05.150627,2022-07-18T19:12:05.150627,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,3.15 3.7 3.5,2022-07-18T19:12:05.151628,2022-07-18T19:12:05.151628,0.0
['Universitatea Cluj Universitatea Craiova'],39%,2.5 3.25 3.5,2022-07-18T19:12:05.152627,2022-07-18T19:12:05.152627,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 10.5 3.0,2022-07-18T19:12:05.153628,2022-07-18T19:12:05.153628,0.0
['ACS Sepsi OSK Sfântul Gheorghe FC Argeş'],39%,2.1 3.2 4.75,2022-07-18T19:12:05.154627,2022-07-18T19:12:05.154627,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 3.05 4.65,2022-07-18T19:12:05.155630,2022-07-18T19:12:05.155630,0.0
['Mioveni Farul Constanța'],39%,3.0 3.1 3.35,2022-07-18T19:12:05.156629,2022-07-18T19:12:05.156629,0.0
['U Craiova 1948 SA CFR Cluj'],39%,3.9 3.25 4.0,2022-07-18T19:12:05.157629,2022-07-18T19:12:05.157629,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.2 3.25 3.95,2022-07-18T19:12:05.158629,2022-07-18T19:12:05.158629,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.2 3.25 3.75,2022-07-18T19:12:05.159629,2022-07-18T19:12:05.159629,0.0
['Rapid Bucureşti FCSB'],39%,3.5 3.35 3.25,2022-07-18T19:12:05.161342,2022-07-18T19:12:05.161342,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 10.5 2.97,2022-07-18T19:12:05.162343,2022-07-18T19:12:05.162343,0.0
['Mioveni Farul Constanța'],39%,3.4 3.3 2.97,2022-07-18T19:12:05.163343,2022-07-18T19:12:05.163343,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.1 3.5,2022-07-18T19:12:05.164343,2022-07-18T19:12:05.164343,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.9 16.5,2022-07-18T19:12:05.166342,2022-07-18T19:12:05.166342,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.0 3.5,2022-07-18T19:12:05.167343,2022-07-18T19:12:05.167343,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 31.0,2022-07-18T19:12:05.168343,2022-07-18T19:12:05.168343,0.0
['Mioveni Farul Constanța'],39%,3.4 3.05 4.6,2022-07-18T19:12:05.169344,2022-07-18T19:12:05.169344,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.15 3.9,2022-07-18T19:12:05.170342,2022-07-18T19:12:05.170342,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.25 6.0,2022-07-18T19:12:05.171342,2022-07-18T19:12:05.171342,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 10.0 6.5,2022-07-18T19:12:05.172350,2022-07-18T19:12:05.172350,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.3 3.5,2022-07-18T19:12:05.173639,2022-07-18T19:12:05.173639,0.0
['Universitatea Cluj Universitatea Craiova'],39%,4.0 3.15 2.8,2022-07-18T19:12:05.174639,2022-07-18T19:12:05.174639,0.0
['Rapid Bucureşti FCSB'],39%,3.3 3.25 3.75,2022-07-18T19:12:05.174639,2022-07-18T19:12:05.174639,0.0
"['Petrolul', 'Voluntari']",39%,3.15 3.7 3.1,2022-07-18T19:12:05.176636,2022-07-18T19:12:05.176636,0.0
"['Petrolul', 'Voluntari']",39%,3.15 3.0 4.75,2022-07-18T19:12:05.177881,2022-07-18T19:12:05.177881,0.0
"['Petrolul', 'Voluntari']",39%,4.0 3.0 3.1,2022-07-18T19:12:05.181800,2022-07-18T19:12:05.181800,0.0
"['Petrolul', 'Voluntari']",39%,4.0 3.0 2.5,2022-07-18T19:12:05.183863,2022-07-18T19:12:05.183863,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.05 4.75,2022-07-18T19:12:05.184998,2022-07-18T19:12:05.184998,0.0
"['Petrolul', 'Voluntari']",39%,2.6 2.95 3.9,2022-07-18T19:12:05.185907,2022-07-18T19:12:05.185907,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 23.0,2022-07-18T19:12:05.187905,2022-07-18T19:12:05.187905,0.0
['FC Botosani AFC Chindia Targoviste'],39%,3.25 3.05 23.0,2022-07-18T19:12:05.188906,2022-07-18T19:12:05.188906,0.0
['FC Botosani AFC Chindia Targoviste'],39%,4.65 3.05 23.0,2022-07-18T19:12:05.188906,2022-07-18T19:12:05.188906,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 9.0 3.0,2022-07-18T19:12:05.189950,2022-07-18T19:12:05.189950,0.0
['FC Botosani AFC Chindia Targoviste'],39%,3.25 9.0 3.0,2022-07-18T19:12:05.190907,2022-07-18T19:12:05.190907,0.0
['FC Botosani AFC Chindia Targoviste'],39%,4.65 9.0 3.0,2022-07-18T19:12:05.191906,2022-07-18T19:12:05.191906,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 10.5 23.0,2022-07-18T19:12:05.193752,2022-07-18T19:12:05.193752,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.0 23.0,2022-07-18T19:12:05.194848,2022-07-18T19:12:05.194848,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.0 23.0,2022-07-18T19:12:05.195871,2022-07-18T19:12:05.195871,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.5 23.0,2022-07-18T19:12:05.196848,2022-07-18T19:12:05.196848,0.0
['FC Petrolul Ploiesti FC Voluntari'],39%,4.0 3.0 3.0,2022-07-18T19:12:05.197867,2022-07-18T19:12:05.197867,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 9.0 2.45,2022-07-18T19:12:05.198935,2022-07-18T19:12:05.198935,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 9.0 3.25,2022-07-18T19:12:05.199947,2022-07-18T19:12:05.199947,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 9.0 4.65,2022-07-18T19:12:05.200947,2022-07-18T19:12:05.200947,0.0
['FC Petrolul Ploiesti FC Voluntari'],39%,4.0 2.9 2.5,2022-07-18T19:12:05.201948,2022-07-18T19:12:05.201948,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.25 3.05 2.97,2022-07-18T19:12:05.203767,2022-07-18T19:12:05.203767,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,4.65 3.05 2.97,2022-07-18T19:12:05.205134,2022-07-18T19:12:05.205134,0.0
['UTA Arad - Petrolul'],39%,3.15 3.7 3.5,2022-07-18T19:12:05.206194,2022-07-18T19:12:05.206194,0.0
['UTA Arad - Petrolul'],39%,2.5 3.25 3.5,2022-07-18T19:12:05.207489,2022-07-18T19:12:05.207489,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.25 3.05 3.0,2022-07-18T19:12:05.208488,2022-07-18T19:12:05.208488,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,4.65 3.05 3.0,2022-07-18T19:12:05.209926,2022-07-18T19:12:05.209926,0.0
['UTA Arad - Petrolul'],39%,3.15 3.15 4.75,2022-07-18T19:12:05.211441,2022-07-18T19:12:05.211441,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 10.5 2.97,2022-07-18T19:12:05.212440,2022-07-18T19:12:05.212440,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,3.4 3.3 2.97,2022-07-18T19:12:05.213440,2022-07-18T19:12:05.213440,0.0
['UTA Arad - Petrolul'],39%,2.6 3.1 3.5,2022-07-18T19:12:05.214440,2022-07-18T19:12:05.214440,0.0
['UTA Arad - Petrolul'],39%,4.0 3.0 3.5,2022-07-18T19:12:05.215443,2022-07-18T19:12:05.215443,0.0
['CFR Cluj - Inter Escaldes Tur'],39%,4.1 3.9 16.5,2022-07-18T19:12:05.216789,2022-07-18T19:12:05.216789,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 3.05 4.65,2022-07-18T19:12:05.217995,2022-07-18T19:12:05.217995,0.0
['UTA Arad - Petrolul'],39%,4.0 3.15 2.5,2022-07-18T19:12:05.218992,2022-07-18T19:12:05.218992,0.0
['Mioveni - Farul Constanta'],39%,3.4 3.0 3.35,2022-07-18T19:12:05.219992,2022-07-18T19:12:05.219992,0.0
['U Craiova 1948 - CFR Cluj'],39%,4.1 3.25 4.0,2022-07-18T19:12:05.220992,2022-07-18T19:12:05.220992,0.0
['U.Cluj - U.Craiova'],39%,4.0 3.3 3.95,2022-07-18T19:12:05.221991,2022-07-18T19:12:05.221991,0.0
['U.Cluj - U.Craiova'],39%,4.0 3.3 3.75,2022-07-18T19:12:05.222992,2022-07-18T19:12:05.222992,0.0
['Rapid Bucuresti - FCSB'],39%,3.3 3.25 3.25,2022-07-18T19:12:05.223993,2022-07-18T19:12:05.223993,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 10.5 3.0,2022-07-18T19:12:05.224993,2022-07-18T19:12:05.224993,0.0
['UTA Arad - Petrolul'],39%,2.1 3.2 4.75,2022-07-18T19:12:05.225992,2022-07-18T19:12:05.225992,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.05 31.0,2022-07-18T19:12:05.228156,2022-07-18T19:12:05.228156,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.1 4.6,2022-07-18T19:12:05.229167,2022-07-18T19:12:05.229167,0.0
['UTA Arad - Petrolul'],39%,2.1 3.7 4.15,2022-07-18T19:12:05.230166,2022-07-18T19:12:05.230166,0.0
['U Craiova 1948 - CFR Cluj'],39%,3.9 3.25 6.0,2022-07-18T19:12:05.231167,2022-07-18T19:12:05.231167,0.0
['U.Cluj - U.Craiova'],39%,4.2 3.25 3.5,2022-07-18T19:12:05.232168,2022-07-18T19:12:05.232168,0.0
['Rapid Bucuresti - FCSB'],39%,3.5 3.35 3.75,2022-07-18T19:12:05.233169,2022-07-18T19:12:05.233169,0.0
['Bot.Plovdiv - Apoel Nicosia Tur'],39%,3.5 3.45 3.7,2022-07-18T19:12:05.235168,2022-07-18T19:12:05.235168,0.0
['Bot.Plovdiv - Apoel Nicosia Tur'],39%,3.5 3.3 3.65,2022-07-18T19:12:05.237185,2022-07-18T19:12:05.237185,0.0
['Omonia Nicosia Hapoel Haifa FC'],39%,3.5 3.45 3.7,2022-07-18T19:12:05.238186,2022-07-18T19:12:05.238186,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 9.0 31.0,2022-07-18T19:12:05.240183,2022-07-18T19:12:05.240183,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 10.5 23.0,2022-07-18T19:12:05.241186,2022-07-18T19:12:05.241186,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 9.0 31.0,2022-07-18T19:12:05.242167,2022-07-18T19:12:05.242167,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 10.5 23.0,2022-07-18T19:12:05.243779,2022-07-18T19:12:05.243779,0.0
['Franta - Austria'],39%,9.0 4.8 7.5,2022-07-18T19:12:05.247142,2022-07-18T19:12:05.247142,0.0
['Franta - Austria'],39%,7.0 5.25 7.5,2022-07-18T19:12:05.248151,2022-07-18T19:12:05.248151,0.0
['Franta - Austria'],39%,7.0 4.85 9.0,2022-07-18T19:12:05.249161,2022-07-18T19:12:05.249161,0.0
['FC Botoşani Chindia Târgovişte'],39%,2.4 9.0 31.0,2022-07-18T19:12:05.250166,2022-07-18T19:12:05.250166,0.0
"['A. Klagenfurt', 'Southampton']",39%,9.0 4.8 7.5,2022-07-18T19:12:05.251164,2022-07-18T19:12:05.251164,0.0
"['A. Klagenfurt', 'Southampton']",39%,7.0 5.25 7.5,2022-07-18T19:12:05.252161,2022-07-18T19:12:05.252161,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 9.0 3.0,2022-07-18T19:12:05.254142,2022-07-18T19:12:05.254142,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 9.0 2.97,2022-07-18T19:12:05.255144,2022-07-18T19:12:05.255144,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 23.0,2022-07-18T19:12:05.256141,2022-07-18T19:12:05.256141,0.0
['FC Botoşani Chindia Târgovişte'],39%,2.45 9.0 31.0,2022-07-18T19:12:05.257141,2022-07-18T19:12:05.257141,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.45 9.0 2.97,2022-07-18T19:12:05.258140,2022-07-18T19:12:05.258140,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 9.0 3.0,2022-07-18T19:12:05.259895,2022-07-18T19:12:05.259895,0.0
['Chindia Targoviste - AFC Hermannstadt'],39%,2.4 3.05 23.0,2022-07-18T19:12:05.261023,2022-07-18T19:12:05.261023,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.15 3.9,2022-07-18T19:12:05.262022,2022-07-18T19:12:05.262022,0.0
"['Petrolul', 'Voluntari']",39%,2.6 3.1 3.5,2022-07-18T19:12:05.264054,2022-07-18T19:12:05.264054,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.0 23.0,2022-07-18T19:12:05.265056,2022-07-18T19:12:05.265056,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 9.0 3.0,2022-07-18T19:12:05.265555,2022-07-18T19:12:05.265555,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 23.0,2022-07-18T19:12:05.266560,2022-07-18T19:12:05.266560,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 9.0 2.4,2022-07-18T19:12:05.267559,2022-07-18T19:12:05.267559,0.0
['FC Petrolul Ploiesti FC Voluntari'],39%,2.37 3.15 3.9,2022-07-18T19:12:05.268560,2022-07-18T19:12:05.268560,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.0 3.25 3.9,2022-07-18T19:12:05.269560,2022-07-18T19:12:05.269560,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.0 3.25 4.2,2022-07-18T19:12:05.270560,2022-07-18T19:12:05.270560,0.0
['Rapid Bucureşti FCSB'],39%,3.25 3.35 3.5,2022-07-18T19:12:05.271561,2022-07-18T19:12:05.271561,0.0
['Mioveni Farul Constanța'],39%,3.35 3.1 3.0,2022-07-18T19:12:05.272577,2022-07-18T19:12:05.272577,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.15 3.9,2022-07-18T19:12:05.273576,2022-07-18T19:12:05.273576,0.0
['Petrolul Ploieşti SC FC Voluntari SA'],39%,2.6 3.1 3.5,2022-07-18T19:12:05.274561,2022-07-18T19:12:05.274561,0.0
['AFC UTA Arad Petrolul Ploieşti'],39%,2.6 3.15 3.9,2022-07-18T19:12:05.275560,2022-07-18T19:12:05.275560,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 9.0 3.0,2022-07-18T19:12:05.277600,2022-07-18T19:12:05.277600,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 3.0 23.0,2022-07-18T19:12:05.282242,2022-07-18T19:12:05.282242,0.0
['AFC UTA Arad Petrolul Ploieşti'],39%,2.37 3.15 3.9,2022-07-18T19:12:05.284111,2022-07-18T19:12:05.284111,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 23.0,2022-07-18T19:12:05.286121,2022-07-18T19:12:05.286121,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 9.0 2.97,2022-07-18T19:12:05.287119,2022-07-18T19:12:05.287119,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 9.0 3.0,2022-07-18T19:12:05.289117,2022-07-18T19:12:05.289117,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.4 3.05 23.0,2022-07-18T19:12:05.290117,2022-07-18T19:12:05.290117,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 3.05 23.0,2022-07-18T19:12:05.292117,2022-07-18T19:12:05.292117,0.0
['Chindia Târgovişte AFC Hermannstadt'],39%,2.45 9.0 2.97,2022-07-18T19:12:05.293672,2022-07-18T19:12:05.293672,0.0
['AFC UTA Arad Petrolul Ploieşti'],39%,2.6 3.15 3.9,2022-07-18T19:12:05.294885,2022-07-18T19:12:05.294885,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.15 3.9,2022-07-18T19:12:05.295885,2022-07-18T19:12:05.295885,0.0
['U Craiova 1948 SA CFR Cluj'],39%,4.1 3.15 4.2,2022-07-18T19:12:05.297815,2022-07-18T19:12:05.297815,0.0
['Mioveni Farul Constanța'],39%,3.4 3.0 3.0,2022-07-18T19:12:05.298924,2022-07-18T19:12:05.298924,0.0
['Rapid Bucureşti FCSB'],39%,3.3 3.3 3.5,2022-07-18T19:12:05.299920,2022-07-18T19:12:05.299920,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 3.05 23.0,2022-07-18T19:12:05.301285,2022-07-18T19:12:05.301285,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.4 9.0 3.0,2022-07-18T19:12:05.302838,2022-07-18T19:12:05.302838,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 3.05 23.0,2022-07-18T19:12:05.303853,2022-07-18T19:12:05.303853,0.0
['FC Botosani AFC Chindia Targoviste'],39%,2.45 9.0 2.4,2022-07-18T19:12:05.304853,2022-07-18T19:12:05.304853,0.0
